365,0,0,0
729,0,1,0
1071,0,2,0
1412,0,3,0
1753,0,4,0
2101,0,5,0
2443,0,6,0
2792,0,7,0
3135,0,8,0
3521,0,9,0
3865,0,10,0
4225,1,0,0
4547,1,1,0
4870,1,2,0
5187,1,3,0
5514,1,4,0
5844,1,5,0
6172,1,6,0
6499,1,7,0
6828,1,8,0
7153,1,9,0
7532,1,10,0
7868,2,0,0
8197,2,1,0
8494,2,2,0
8810,2,3,0
9125,2,4,0
9452,2,5,0
9774,2,6,0
10081,2,7,0
10394,2,8,0
10713,2,9,0
11026,2,10,0
11349,3,0,0
11643,3,1,0
11933,3,2,0
12223,3,3,0
12519,3,4,0
12815,3,5,0
13106,3,6,0
13412,3,7,0
13708,3,8,0
13998,3,9,0
14289,3,10,0
14580,4,0,0
14871,4,1,0
15145,4,2,0
15423,4,3,0
15707,4,4,0
16031,4,5,0
16332,4,6,0
16620,4,7,0
16917,4,8,0
17191,4,9,0
17485,4,10,0
17787,5,0,0
18051,5,1,0
18327,5,2,0
18605,5,3,0
18894,5,4,0
19176,5,5,0
19469,5,6,0
19740,5,7,0
20009,5,8,0
20289,5,9,0
20563,5,10,0
20842,6,0,0
21119,6,1,0
21393,6,2,0
21669,6,3,0
21938,6,4,0
22225,6,5,0
22496,6,6,0
22782,6,7,0
23055,6,8,0
23330,6,9,0
23615,6,10,0
23877,7,0,0
24143,7,1,0
24410,7,2,0
24674,7,3,0
24957,7,4,0
25230,7,5,0
25508,7,6,0
25868,7,7,0
26145,7,8,0
26428,7,9,0
26713,7,10,0
27000,8,0,0
27292,8,1,0
27578,8,2,0
27859,8,3,0
28129,8,4,0
28409,8,5,0
28685,8,6,0
28967,8,7,0
29234,8,8,0
29502,8,9,0
29766,8,10,0
30047,9,0,0
30318,9,1,0
30602,9,2,0
30872,9,3,0
31148,9,4,0
31424,9,5,0
31704,9,6,0
31985,9,7,0
32244,9,8,0
32504,9,9,0
32782,9,10,0
33040,10,0,0
33282,10,1,0
33555,10,2,0
33807,10,3,0
34051,10,4,0
34313,10,5,0
34568,10,6,0
34825,10,7,0
35075,10,8,0
35303,10,9,0
35534,10,10,0
35774,11,0,0
35982,11,1,0
36219,11,2,0
36438,11,3,0
36681,11,4,0
36931,11,5,0
37204,11,6,0
37444,11,7,0
37684,11,8,0
37941,11,9,0
38175,11,10,0
38419,12,0,0
38647,12,1,0
38877,12,2,0
39088,12,3,0
39338,12,4,0
39572,12,5,0
39829,12,6,0
40063,12,7,0
40292,12,8,0
40528,12,9,0
40756,12,10,0
40985,13,0,0
41207,13,1,0
41442,13,2,0
41675,13,3,0
41914,13,4,0
42152,13,5,0
42377,13,6,0
42609,13,7,0
42847,13,8,0
43075,13,9,0
43287,13,10,0
43500,14,0,0
43744,14,1,0
43970,14,2,0
44201,14,3,0
44414,14,4,0
44644,14,5,0
44898,14,6,0
45146,14,7,0
45396,14,8,0
45641,14,9,0
45890,14,10,0
46155,15,0,0
46379,15,1,0
46612,15,2,0
46860,15,3,0
47134,15,4,0
47380,15,5,0
47643,15,6,0
47899,15,7,0
48151,15,8,0
48456,15,9,0
48689,15,10,0
48917,16,0,0
49138,16,1,0
49359,16,2,0
49587,16,3,0
49814,16,4,0
50052,16,5,0
50289,16,6,0
50523,16,7,0
50754,16,8,0
50962,16,9,0
51186,16,10,0
51396,17,0,0
51613,17,1,0
51817,17,2,0
52034,17,3,0
52275,17,4,0
52525,17,5,0
52795,17,6,0
53036,17,7,0
53268,17,8,0
53528,17,9,0
53766,17,10,0
53990,18,0,0
54227,18,1,0
54477,18,2,0
54723,18,3,0
54949,18,4,0
55174,18,5,0
55390,18,6,0
55613,18,7,0
55826,18,8,0
56048,18,9,0
56247,18,10,0
56458,19,0,0
56658,19,1,0
56863,19,2,0
57070,19,3,0
57285,19,4,0
57490,19,5,0
57696,19,6,0
57898,19,7,0
58106,19,8,0
58304,19,9,0
58510,19,10,0
58724,20,0,0
58916,20,1,0
59117,20,2,0
59324,20,3,0
59546,20,4,0
59765,20,5,0
59987,20,6,0
60202,20,7,0
60428,20,8,0
60642,20,9,0
60840,20,10,0
61053,21,0,0
61246,21,1,0
61441,21,2,0
61645,21,3,0
61854,21,4,0
62070,21,5,0
62288,21,6,0
62495,21,7,0
62704,21,8,0
62901,21,9,0
63108,21,10,0
63296,22,0,0
63496,22,1,0
63687,22,2,0
63892,22,3,0
64109,22,4,0
64318,22,5,0
64530,22,6,0
64749,22,7,0
64950,22,8,0
65148,22,9,0
65340,22,10,0
65530,23,0,0
65721,23,1,0
65923,23,2,0
66122,23,3,0
66345,23,4,0
66567,23,5,0
66769,23,6,0
66975,23,7,0
67185,23,8,0
67376,23,9,0
67575,23,10,0
67780,24,0,0
67956,24,1,0
68169,24,2,0
68397,24,3,0
68609,24,4,0
68832,24,5,0
69055,24,6,0
69256,24,7,0
69470,24,8,0
69681,24,9,0
69881,24,10,0
70066,25,0,0
70258,25,1,0
70451,25,2,0
70643,25,3,0
70905,25,4,0
71157,25,5,0
71377,25,6,0
71613,25,7,0
71822,25,8,0
72019,25,9,0
72225,25,10,0
72429,26,0,0
72622,26,1,0
72824,26,2,0
73034,26,3,0
73245,26,4,0
73462,26,5,0
73676,26,6,0
73914,26,7,0
74117,26,8,0
74331,26,9,0
74538,26,10,0
74726,27,0,0
74928,27,1,0
75118,27,2,0
75323,27,3,0
75538,27,4,0
75747,27,5,0
75971,27,6,0
76191,27,7,0
76402,27,8,0
76604,27,9,0
76800,27,10,0
76995,28,0,0
77183,28,1,0
77389,28,2,0
77582,28,3,0
77788,28,4,0
77996,28,5,0
78199,28,6,0
78413,28,7,0
78627,28,8,0
78844,28,9,0
79050,28,10,0
79246,29,0,0
79447,29,1,0
79645,29,2,0
79841,29,3,0
80056,29,4,0
80280,29,5,0
80496,29,6,0
80713,29,7,0
80928,29,8,0
81129,29,9,0
81332,29,10,0
81534,30,0,0
81728,30,1,0
81931,30,2,0
82140,30,3,0
82386,30,4,0
82602,30,5,0
82823,30,6,0
83051,30,7,0
83253,30,8,0
83466,30,9,0
83672,30,10,0
83864,31,0,0
84043,31,1,0
84235,31,2,0
84438,31,3,0
84656,31,4,0
84860,31,5,0
85070,31,6,0
85288,31,7,0
85505,31,8,0
85705,31,9,0
85907,31,10,0
86095,32,0,0
86287,32,1,0
86485,32,2,0
86688,32,3,0
86910,32,4,0
87135,32,5,0
87347,32,6,0
87567,32,7,0
87785,32,8,0
87973,32,9,0
88167,32,10,0
88359,33,0,0
88547,33,1,0
88744,33,2,0
88955,33,3,0
89164,33,4,0
89391,33,5,0
89617,33,6,0
89828,33,7,0
90035,33,8,0
90236,33,9,0
90428,33,10,0
90612,34,0,0
90798,34,1,0
90994,34,2,0
91196,34,3,0
91407,34,4,0
91631,34,5,0
91861,34,6,0
92076,34,7,0
92288,34,8,0
92510,34,9,0
92715,34,10,0
92899,35,0,0
93097,35,1,0
93315,35,2,0
93533,35,3,0
93752,35,4,0
93982,35,5,0
94209,35,6,0
94429,35,7,0
94648,35,8,0
94854,35,9,0
95052,35,10,0
95246,36,0,0
95439,36,1,0
95640,36,2,0
95859,36,3,0
96073,36,4,0
96301,36,5,0
96526,36,6,0
96742,36,7,0
96953,36,8,0
97157,36,9,0
97376,36,10,0
97574,37,0,0
97777,37,1,0
97981,37,2,0
98187,37,3,0
98410,37,4,0
98628,37,5,0
98854,37,6,0
99097,37,7,0
99301,37,8,0
99509,37,9,0
99714,37,10,0
99905,38,0,0
100092,38,1,0
100285,38,2,0
100498,38,3,0
