100, 10, 0
101, 10, 0
102, 10, 0
103, 10, 0
104, 10, 0
105, 10, 0
106, 10, 1
107, 10, 0
108, 10, 0
109, 10, 0
110, 10, 0
111, 10, 0
112, 10, 0
113, 10, 0
114, 10, 0
115, 10, 0
116, 10, 0
117, 10, 0
118, 10, 0
119, 10, 0
120, 10, 0
121, 10, 0
122, 10, 0
123, 10, 0
124, 10, 0
125, 10, 0
126, 10, 0
127, 10, 0
128, 10, 0
129, 10, 0
130, 10, 0
131, 10, 0
132, 10, 0
133, 10, 0
134, 10, 0
135, 10, 0
136, 10, 0
137, 10, 0
138, 10, 0
139, 10, 0
140, 10, 0
141, 10, 0
142, 10, 2
143, 10, 1
144, 10, 0
145, 10, 0
146, 10, 0
147, 10, 1
148, 10, 0
149, 10, 0
150, 10, 0
151, 10, 0
152, 10, 0
153, 10, 0
154, 10, 0
155, 10, 0
156, 10, 0
157, 10, 1
158, 10, 0
159, 10, 0
160, 10, 0
161, 10, 0
162, 10, 0
163, 10, 0
164, 10, 0
165, 10, 1
166, 10, 0
167, 10, 0
168, 10, 0
169, 10, 0
170, 10, 0
171, 10, 0
172, 10, 0
173, 10, 0
174, 10, 0
175, 10, 0
176, 10, 0
177, 10, 0
178, 10, 0
179, 10, 0
180, 10, 0
181, 10, 0
182, 10, 1
183, 10, 0
184, 10, 0
185, 10, 0
186, 10, 0
187, 10, 1
188, 10, 1
189, 10, 0
190, 10, 0
191, 10, 0
192, 10, 2
193, 10, 0
194, 10, 0
195, 10, 0
196, 10, 0
197, 10, 0
198, 10, 2
199, 10, 3
200, 10, 0
201, 10, 0
202, 10, 0
203, 10, 0
204, 10, 2
205, 10, 1
206, 10, 0
207, 10, 2
208, 10, 1
209, 10, 1
210, 10, 1
211, 10, 1
212, 10, 1
213, 10, 1
214, 10, 1
215, 10, 3
216, 10, 2
217, 10, 2
218, 10, 2
219, 10, 1
220, 10, 5
221, 10, 4
222, 10, 2
223, 10, 1
224, 10, 5
225, 10, 6
226, 10, 6
227, 10, 4
228, 10, 4
229, 10, 3
230, 10, 5
231, 10, 7
232, 10, 8
233, 10, 3
234, 10, 7
235, 10, 2
236, 10, 11
237, 10, 8
238, 10, 9
239, 10, 7
240, 10, 8
241, 10, 8
242, 10, 5
243, 10, 13
244, 10, 8
245, 10, 6
246, 10, 6
247, 10, 10
248, 10, 8
249, 10, 7
250, 10, 11
251, 10, 8
252, 10, 4
253, 10, 13
254, 10, 13
255, 10, 9
256, 10, 8
257, 10, 13
258, 10, 6
259, 10, 14
260, 10, 9
261, 10, 14
262, 10, 10
263, 10, 16
264, 10, 11
265, 10, 15
266, 10, 16
267, 10, 15
268, 10, 12
269, 10, 24
270, 10, 21
271, 10, 19
272, 10, 16
273, 10, 22
274, 10, 19
275, 10, 21
276, 10, 19
277, 10, 24
278, 10, 22
279, 10, 27
280, 10, 27
281, 10, 23
282, 10, 23
283, 10, 25
284, 10, 31
285, 10, 23
286, 10, 30
287, 10, 34
288, 10, 28
289, 10, 36
290, 10, 29
291, 10, 20
292, 10, 36
293, 10, 32
294, 10, 36
295, 10, 32
296, 10, 44
297, 10, 32
298, 10, 39
299, 10, 45
300, 10, 41
301, 10, 35
302, 10, 43
303, 10, 35
304, 10, 42
305, 10, 45
306, 10, 43
307, 10, 47
308, 10, 51
309, 10, 52
310, 10, 50
311, 10, 51
312, 10, 52
313, 10, 55
314, 10, 44
315, 10, 50
316, 10, 60
317, 10, 62
318, 10, 48
319, 10, 54
320, 10, 56
321, 10, 59
322, 10, 57
323, 10, 58
324, 10, 56
325, 10, 57
326, 10, 56
327, 10, 59
328, 10, 54
329, 10, 54
330, 10, 66
331, 10, 71
332, 10, 65
333, 10, 67
334, 10, 56
335, 10, 65
336, 10, 65
337, 10, 63
338, 10, 72
339, 10, 70
340, 10, 65
341, 10, 62
342, 10, 72
343, 10, 79
344, 10, 72
345, 10, 71
346, 10, 71
347, 10, 74
348, 10, 70
349, 10, 73
350, 10, 72
351, 10, 77
352, 10, 75
353, 10, 71
354, 10, 68
355, 10, 81
356, 10, 77
357, 10, 68
358, 10, 80
359, 10, 79
360, 10, 83
361, 10, 83
362, 10, 81
363, 10, 77
364, 10, 77
365, 10, 81
366, 10, 82
367, 10, 83
368, 10, 76
369, 10, 84
370, 10, 81
371, 10, 86
372, 10, 81
373, 10, 84
374, 10, 87
375, 10, 80
376, 10, 88
377, 10, 80
378, 10, 84
379, 10, 84
380, 10, 83
381, 10, 86
382, 10, 86
383, 10, 87
384, 10, 89
385, 10, 82
386, 10, 86
387, 10, 88
388, 10, 84
389, 10, 87
390, 10, 93
391, 10, 86
392, 10, 84
393, 10, 88
394, 10, 86
395, 10, 91
396, 10, 88
397, 10, 88
398, 10, 85
399, 10, 88
400, 10, 92
401, 10, 92
402, 10, 91
403, 10, 88
404, 10, 91
405, 10, 93
406, 10, 96
407, 10, 86
408, 10, 86
409, 10, 87
410, 10, 93
411, 10, 94
412, 10, 91
413, 10, 90
414, 10, 89
415, 10, 88
416, 10, 87
417, 10, 88
418, 10, 94
419, 10, 94
420, 10, 91
421, 10, 96
422, 10, 89
423, 10, 96
424, 10, 95
425, 10, 95
426, 10, 87
427, 10, 89
428, 10, 86
429, 10, 97
430, 10, 95
431, 10, 92
432, 10, 91
433, 10, 88
434, 10, 95
435, 10, 91
436, 10, 90
437, 10, 93
438, 10, 96
439, 10, 95
440, 10, 88
441, 10, 89
442, 10, 89
443, 10, 93
444, 10, 97
445, 10, 91
446, 10, 91
447, 10, 97
448, 10, 95
449, 10, 94
450, 10, 90
451, 10, 96
452, 10, 96
453, 10, 92
454, 10, 95
455, 10, 92
456, 10, 95
457, 10, 94
458, 10, 92
459, 10, 95
460, 10, 97
461, 10, 90
462, 10, 96
463, 10, 97
464, 10, 93
465, 10, 96
466, 10, 97
467, 10, 96
468, 10, 95
469, 10, 95
470, 10, 97
471, 10, 94
472, 10, 98
473, 10, 99
474, 10, 96
475, 10, 95
476, 10, 96
477, 10, 97
478, 10, 96
479, 10, 98
480, 10, 98
481, 10, 94
482, 10, 98
483, 10, 97
484, 10, 97
485, 10, 96
486, 10, 98
487, 10, 98
488, 10, 95
489, 10, 96
490, 10, 99
491, 10, 94
492, 10, 97
493, 10, 95
494, 10, 94
495, 10, 95
496, 10, 99
497, 10, 97
498, 10, 94
499, 10, 97
500, 10, 100
501, 10, 99
502, 10, 97
503, 10, 97
504, 10, 99
505, 10, 98
506, 10, 97
507, 10, 99
508, 10, 95
509, 10, 97
510, 10, 99
511, 10, 94
512, 10, 99
513, 10, 98
514, 10, 98
515, 10, 94
516, 10, 100
517, 10, 99
518, 10, 97
519, 10, 96
520, 10, 98
521, 10, 97
522, 10, 96
523, 10, 99
524, 10, 97
525, 10, 98
526, 10, 98
527, 10, 99
528, 10, 97
529, 10, 99
530, 10, 97
531, 10, 95
532, 10, 97
533, 10, 99
534, 10, 99
535, 10, 98
536, 10, 99
537, 10, 100
538, 10, 98
539, 10, 99
540, 10, 99
541, 10, 98
542, 10, 99
543, 10, 97
544, 10, 99
545, 10, 98
546, 10, 97
547, 10, 99
548, 10, 99
549, 10, 100
550, 10, 99
551, 10, 99
552, 10, 97
553, 10, 99
554, 10, 97
555, 10, 99
556, 10, 99
557, 10, 99
558, 10, 100
559, 10, 99
560, 10, 99
561, 10, 100
562, 10, 99
563, 10, 100
564, 10, 100
565, 10, 100
566, 10, 99
567, 10, 98
568, 10, 98
569, 10, 99
570, 10, 100
571, 10, 99
572, 10, 100
573, 10, 100
574, 10, 100
575, 10, 100
576, 10, 97
577, 10, 99
578, 10, 99
579, 10, 100
