729,0,0,0
1301,0,1,0
1835,0,2,0
2372,0,3,0
2901,0,4,0
3444,0,5,0
3977,0,6,0
4369,0,7,0
4758,0,8,0
5305,0,9,0
5851,0,10,0
6508,100,0,0
7081,100,1,0
7692,100,2,0
8325,100,3,0
8933,100,4,0
9626,100,5,0
10264,100,6,0
10759,100,7,0
11295,100,8,0
11677,100,9,0
12096,100,10,0
12583,200,0,0
13070,200,1,0
13562,200,2,0
14086,200,3,0
14636,200,4,0
15246,200,5,0
15979,200,6,0
16750,200,7,0
17528,200,8,0
18130,200,9,0
18585,200,10,0
19135,300,0,0
19694,300,1,0
20448,300,2,0
21283,300,3,0
22169,300,4,0
22916,300,5,0
23672,300,6,0
24380,300,7,0
24986,300,8,0
25559,300,9,0
26081,300,10,0
26714,400,0,0
27374,400,1,0
28096,400,2,0
28865,400,3,0
29716,400,4,0
30900,400,5,0
31816,400,6,0
32808,400,7,0
34190,400,8,0
35423,400,9,0
36641,400,10,0
37601,500,0,0
38463,500,1,0
39350,500,2,0
40373,500,3,0
41526,500,4,0
42745,500,5,0
44196,500,6,0
45386,500,7,0
46292,500,8,0
47399,500,9,0
48193,500,10,0
49482,600,0,0
50861,600,1,0
52041,600,2,0
53146,600,3,0
54356,600,4,0
55678,600,5,0
56901,600,6,0
58049,600,7,0
59175,600,8,0
60114,600,9,0
60937,600,10,0
61870,700,0,0
62981,700,1,0
64096,700,2,0
65739,700,3,0
67224,700,4,0
68961,700,5,0
70864,700,6,0
72411,700,7,0
73745,700,8,0
74895,700,9,0
75931,700,10,0
77177,800,0,0
78416,800,1,0
79749,800,2,0
81173,800,3,0
82805,800,4,0
84596,800,5,0
86232,800,6,0
87661,800,7,0
88978,800,8,0
90679,800,9,0
92435,800,10,0
94432,900,0,0
96413,900,1,0
98535,900,2,0
100861,900,3,0
103709,900,4,0
106383,900,5,0
108282,900,6,0
109985,900,7,0
111518,900,8,0
112823,900,9,0
114029,900,10,0
115337,1000,0,0
116960,1000,1,0
118729,1000,2,0
120473,1000,3,0
122382,1000,4,0
124422,1000,5,0
126363,1000,6,0
128206,1000,7,0
129857,1000,8,0
131523,1000,9,0
132929,1000,10,0
134494,1100,0,0
136327,1100,1,0
138091,1100,2,0
140112,1100,3,0
142311,1100,4,0
144632,1100,5,0
